First Key Code	Second Key Code		Fly Time		First Key Dwell Time		Second Key Dwel Time
30		420			33				8				7
210		240			78				7				7
220		120			20				7				8
480		230			11				9				7
190		150			79				8				9
180		570			12				8				7
370		210			10				7				7
660		100			33				7				8
130		80			18				8				8
220		640			10				7				9
570		480			13				7				9
180		90			14				8				8
80		310			24				8				7
350		911			24				7				10
140		390			18				8				7
791		460			28				9				17
350		620			12				7				8
410		360			12				7				7
530		360			11				7				7
140		70			19				8				8
310		90			98				7				8
120		30			21				8				8
460		801			28				17				9
640		50			26				9				8
230		430			14				7				7
130		160			12				8				11
100		230			17				8				7
470		771			26				13				11
540		690			9				7				7
751		540			73				14				7
80		340			25				8				7
770		320			19				12				6
610		190			15				8				8
480		270			12				9				7
60		110			15				8				8
180		170			12				8				9
360		560			10				7				7
340		801			41				7				9
310		190			12				7				8
370		180			94				7				8
350		330			15				7				8
330		210			10				8				7
811		711			13				9				6
690		320			4				6				6
350		30			25				7				8
30		480			31				8				9
160		600			12				11				7
801		30			45				9				8
100		90			17				8				8
70		680			29				8				5
811		630			71				9				9
180		100			14				8				8
300		561			10				15				7
911		360			23				10				7
180		330			13				8				8
620		100			72				8				8
130		70			99				8				8
60		330			27				8				8
751		340			78				14				7
370		290			83				7				10
711		160			27				7				11
330		210			10				8				7
70		120			16				8				8
811		291			24				9				10
330		350			15				8				7
771		821			23				11				10
140		160			68				8				11
290		870			47				10				9
310		20			20				7				8
230		160			96				7				11
80		620			80				8				8
310		640			10				7				9
480		350			11				9				7
210		580			9				7				7
360		510			11				7				8
911		160			72				10				11
680		160			25				6				11
80		360			91				8				7
210		350			11				7				7
880		580			29				9				7
130		50			20				8				8
460		310			92				17				7
260		680			16				7				5
690		240			10				6				7
811		150			29				9				9
390		330			14				7				8
200		310			12				7				7
200		670			18				7				4
160		770			27				11				12
270		60			21				7				8
340		80			28				7				8
880		560			31				9				7
140		670			23				8				4
160		370			15				11				7
60		300			24				8				15
60		100			14				8				8
350		200			10				7				7
160		30			62				11				8
690		30			39				7				8
200		470			14				7				13
390		170			16				7				9
771		310			19				11				7
170		20			20				9				8
50		130			21				8				8
40		300			23				8				15
291		170			97				10				9
400		180			13				7				8
40		230			15				8				7
400		480			13				7				9
330		200			10				8				7
210		620			8				7				8
570		130			27				7				8
190		60			15				8				8
350		870			40				7				9
220		150			21				7				9
290		80			27				10				8
70		30			19				8				8
680		60			37				5				8
720		510			91				1				8
300		680			17				15				5
580		90			24				7				8
370		220			10				7				7
120		731			26				8				9
570		720			18				7				1
200		570			10				7				7
20		470			34				8				13
160		170			12				11				9
270		400			96				7				7
720		870			4				1				9
610		680			13				8				7
330		70			28				8				8
260		360			12				7				7
751		220			15				14				7
430		350			12				7				7
130		880			53				8				9
370		770			37				7				12
370		70			27				7				8
230		220			10				7				7
120		100			15				8				8
680		320			90				5				6
180		100			14				8				8
90		410			70				8				7
190		751			25				8				14
370		680			18				7				6
751		190			18				14				8
200		40			16				7				8
40		880			50				8				9
600		180			16				7				8
200		160			16				7				11
160		200			13				11				7
370		370			13				7				7
340		300			14				7				15
310		320			15				7				6
270		120			28				7				8
180		150			93				8				9
370		360			14				7				7
220		40			15				7				8
650		721			18				9				2
650		650			14				9				9
220		690			20				7				6
370		360			14				7				7
60		160			24				8				11
20		350			97				8				7
640		510			20				9				8
70		770			28				8				12
880		610			26				9				8
540		480			16				7				9
260		120			27				7				8
801		821			25				9				10
350		130			27				7				8
751		70			98				14				8
260		650			10				7				9
291		711			23				10				5
200		290			13				7				10
150		140			10				9				8
350		801			93				7				9
160		340			15				11				7
350		340			15				7				7
120		670			25				8				4
30		80			11				8				8
310		310			93				7				7
801		200			84				9				7
670		610			20				4				8
200		770			27				7				12
170		200			12				9				7
120		270			21				8				7
430		30			26				7				8
110		80			62				8				8
230		450			14				7				16
751		170			63				14				9
50		330			27				8				8
720		280			97				1				6
430		240			11				7				7
40		390			32				8				7
190		291			14				8				10
620		560			72				8				7
160		240			65				11				7
791		360			22				9				7
170		100			14				9				8
670		220			12				4				7
680		751			22				6				14
360		450			14				7				16
230		60			16				7				8
310		880			45				7				9
210		60			14				7				8
190		370			13				8				7
110		350			21				8				7
240		370			11				7				7
430		731			24				7				9
20		120			21				8				8
791		330			22				9				8
300		880			46				15				9
680		170			83				6				9
290		771			31				10				11
240		120			99				7				8
610		120			24				8				8
660		120			69				7				8
340		670			16				7				4
190		390			14				8				7
130		110			13				8				8
240		20			17				7				8
300		220			8				15				7
350		350			15				7				7
620		320			62				8				6
330		240			79				8				7
260		160			76				7				11
711		670			15				7				4
690		260			7				6				7
80		80			62				8				8
230		300			12				7				15
870		720			22				9				1
870		180			19				9				8
580		470			12				7				13
690		120			39				5				8
660		220			12				7				7
770		170			22				12				9
310		410			15				7				7
340		370			65				7				7
370		200			70				7				7
100		110			87				8				8
150		330			16				9				8
260		570			8				7				7
200		911			55				7				10
190		370			85				8				7
350		310			66				7				7
280		200			87				6				7
190		300			14				8				15
731		370			15				9				7
70		350			27				8				7
110		140			12				8				8
100		260			75				8				7
130		561			17				8				7
60		370			29				8				7
220		160			19				7				11
330		120			76				8				8
210		640			11				7				9
60		430			73				8				7
170		801			32				9				9
660		360			14				7				7
40		90			12				8				8
370		300			13				7				15
80		240			17				8				7
130		300			20				8				15
530		340			11				7				7
200		90			14				7				8
320		440			16				6				9
130		20			21				8				8
240		870			49				7				9
50		160			74				8				11
210		530			14				7				7
580		160			21				7				11
770		320			19				12				6
310		770			32				7				12
30		870			97				8				9
880		370			23				9				7
680		721			18				7				2
310		110			29				7				8
180		300			15				8				15
320		180			15				6				8
360		530			10				7				7
230		480			12				7				9
520		520			17				7				7
711		320			7				7				6
300		811			39				15				9
410		640			14				7				9
240		580			8				7				7
170		410			17				9				7
70		70			18				8				8
600		880			0				7				9
320		560			11				6				7
670		430			20				4				7
870		670			23				9				4
220		210			10				7				7
450		40			25				16				8
911		470			61				10				13
70		230			87				8				7
801		680			11				9				5
240		90			20				7				8
410		821			33				7				10
30		570			26				8				7
100		540			21				8				7
290		180			15				10				8
711		100			44				6				8
330		370			15				8				7
770		220			18				12				7
350		240			9				7				7
120		680			25				8				6
160		320			16				11				6
320		791			37				6				9
520		110			25				7				8
560		220			12				7				7
711		110			63				5				8
120		200			13				8				7
60		240			68				8				7
870		660			23				9				7
330		140			27				8				8
320		170			19				6				9
260		880			49				7				9
480		560			14				9				7
90		480			25				8				9
450		50			25				16				8
340		400			14				7				7
620		310			15				8				7
300		190			12				15				8
330		680			18				8				6
220		720			23				7				1
801		310			23				9				7
821		600			16				10				7
280		170			20				6				9
731		70			49				9				8
200		180			11				7				8
410		140			25				7				8
300		610			9				15				8
330		370			95				8				7
370		160			21				7				11
470		480			15				13				9
110		20			20				8				8
90		610			22				8				8
170		110			99				9				8
530		460			16				7				17
870		240			20				9				7
430		60			26				7				8
420		560			12				7				7
771		200			19				11				7
291		180			15				10				8
660		670			12				7				4
330		50			26				8				8
460		771			26				17				11
370		870			86				7				9
40		801			31				8				9
720		771			22				1				11
160		751			26				11				14
310		430			16				7				7
90		280			22				8				6
340		721			28				7				2
650		260			11				9				7
791		330			22				9				8
180		310			14				8				7
350		330			15				7				8
270		90			25				7				8
711		520			76				5				7
811		370			22				9				7
80		690			28				8				7
600		350			17				7				7
320		180			15				6				8
90		230			16				8				7
210		300			12				7				15
821		680			85				10				7
150		280			19				9				6
80		340			25				8				7
670		70			35				4				8
230		100			19				7				8
190		40			17				8				8
100		310			23				8				7
310		120			29				7				8
190		70			14				8				8
430		190			11				7				8
90		640			26				8				9
770		330			86				12				8
50		180			21				8				8
470		821			28				13				10
770		320			19				12				6
390		360			13				7				7
90		821			35				8				10
220		510			12				7				8
630		160			97				9				11
420		340			12				7				7
240		300			12				7				15
260		360			12				7				7
540		350			12				7				7
811		190			22				9				8
180		320			13				8				6
630		340			90				9				7
480		190			61				9				8
811		360			22				9				7
390		280			11				7				6
791		650			10				9				9
370		300			13				7				15
260		320			12				7				6
470		230			73				13				7
160		770			27				11				12
721		620			19				2				8
801		410			79				9				7
200		751			25				7				14
20		270			18				8				7
690		660			79				7				7
240		290			12				7				10
610		350			96				8				7
560		110			26				7				8
510		120			75				8				8
731		560			85				9				7
320		220			9				6				7
170		80			15				9				8
50		110			15				8				8
770		20			51				12				8
410		120			26				7				8
731		70			49				9				8
360		350			76				7				7
120		520			21				8				7
180		170			73				8				9
670		30			33				4				8
190		791			31				8				9
310		120			29				7				8
190		580			10				8				7
290		100			28				10				8
50		180			21				8				8
390		540			99				7				7
270		350			13				7				7
370		240			84				7				7
510		291			92				8				10
711		240			76				7				7
200		210			92				7				7
370		470			13				7				13
130		350			18				8				7
731		30			49				9				8
170		260			80				9				7
801		630			71				9				9
770		340			19				12				7
140		370			70				8				7
440		210			11				9				7
870		30			73				9				8
370		140			26				7				8
390		390			12				7				7
670		240			10				4				7
200		210			12				7				7
720		20			46				1				8
110		20			20				8				8
660		801			91				7				9
230		80			95				7				8
880		711			62				9				5
180		690			22				8				6
50		600			26				8				7
520		660			6				7				7
40		180			23				8				8
310		120			29				7				8
30		791			30				8				9
561		470			14				7				13
30		160			29				8				11
160		60			18				11				8
821		50			39				10				8
620		600			14				8				7
170		190			11				9				8
190		190			63				8				8
20		90			12				8				8
330		340			15				8				7
190		570			97				8				7
200		510			15				7				8
400		911			8				7				10
160		50			76				11				8
360		130			27				7				8
210		320			87				7				6
791		200			21				9				7
90		220			14				8				7
220		791			31				7				9
480		190			11				9				8
291		680			16				10				7
600		720			18				7				1
340		370			14				7				7
570		721			98				7				2
240		310			11				7				7
470		80			65				13				8
60		771			28				8				11
330		240			9				8				7
560		210			12				7				7
210		170			14				7				9
290		791			34				10				9
430		610			14				7				8
20		100			14				8				8
670		390			18				4				7
811		410			98				9				7
30		751			29				8				14
70		230			15				8				7
360		170			75				7				9
200		360			12				7				7
160		360			90				11				7
560		130			27				7				8
220		360			75				7				7
180		240			17				8				7
751		340			16				14				7
360		751			34				7				14
720		90			99				1				8
600		130			26				7				8
60		680			30				8				6
420		140			25				7				8
220		210			10				7				7
70		200			13				8				7
130		570			16				8				7
870		320			21				9				6
350		170			18				7				9
70		220			14				8				7
40		561			25				8				7
650		320			11				9				6
230		310			11				7				7
140		670			23				8				4
801		360			22				9				7
30		100			14				8				8
480		100			25				9				8
480		410			11				9				7
390		650			14				7				9
210		200			9				7				7
140		721			25				8				2
320		291			63				6				10
100		330			23				8				8
180		100			97				8				8
630		80			25				9				8
420		791			32				7				9
60		770			28				8				12
40		180			23				8				8
470		160			20				13				11
40		240			15				8				7
880		561			30				9				7
210		911			78				7				10
350		160			22				7				11
280		690			18				6				5
150		140			10				9				8
80		50			20				8				8
791		210			21				9				7
90		120			14				8				8
561		180			77				7				8
450		791			28				16				9
260		330			12				7				8
660		260			9				7				7
20		90			12				8				8
90		270			21				8				7
791		240			21				9				7
210		110			17				7				8
190		340			97				8				7
340		751			33				7				14
300		200			10				15				7
430		721			22				7				2
200		80			14				7				8
20		140			27				8				8
410		300			12				7				15
40		771			29				8				11
180		210			14				8				7
50		650			32				8				9
230		260			13				7				7
330		350			78				8				7
190		340			75				8				7
430		100			26				7				8
310		440			16				7				9
120		50			21				8				8
100		240			18				8				7
690		180			19				5				8
180		731			24				8				9
360		570			12				7				7
560		731			21				7				9
240		420			14				7				7
160		30			20				11				8
280		430			15				6				7
320		310			91				6				7
110		870			50				8				9
610		320			16				8				6
350		20			60				7				8
130		340			19				8				7
140		731			25				8				9
530		170			95				7				9
870		30			39				9				8
140		200			13				8				7
390		240			84				7				7
270		330			13				7				8
291		180			15				10				8
160		430			70				11				7
180		360			68				8				7
801		30			45				9				8
620		270			15				8				7
260		220			9				7				7
291		160			70				10				11
300		310			15				15				7
140		130			10				8				8
731		200			16				9				7
210		821			38				7				10
50		230			15				8				7
370		720			28				7				1
50		40			18				8				8
80		30			19				8				8
100		370			23				8				7
600		811			26				7				9
210		350			11				7				7
821		220			23				10				7
360		370			14				7				7
200		180			11				7				8
880		771			72				9				11
120		220			16				8				7
350		170			18				7				9
300		180			15				15				8
370		40			72				7				8
20		360			84				8				7
290		220			99				10				7
340		330			15				7				8
80		791			30				8				9
420		300			12				7				15
811		230			61				9				7
230		751			79				7				14
180		650			65				8				9
530		160			19				7				11
320		230			9				6				7
120		90			17				8				8
260		600			92				7				7
60		561			23				8				7
160		680			22				11				5
30		240			15				8				7
230		100			66				7				8
120		20			20				8				8
30		650			34				8				9
430		240			11				7				7
90		340			70				8				7
210		370			12				7				7
280		70			24				6				8
510		330			11				8				8
130		560			92				8				7
530		630			97				7				9
160		310			16				11				7
120		50			60				8				8
140		190			12				8				8
320		870			66				6				9
190		731			24				8				9
300		520			9				15				7
120		350			20				8				7
70		220			14				8				7
410		650			89				7				9
260		350			12				7				7
911		30			40				10				8
100		160			17				8				11
350		330			15				7				8
350		650			13				7				9
90		270			73				8				7
561		440			97				7				9
660		310			8				7				7
811		370			22				9				7
821		771			17				10				11
751		360			17				14				7
30		911			73				8				10
630		60			24				9				8
460		670			11				17				4
440		60			26				9				8
340		200			11				7				7
640		360			83				9				7
870		210			19				9				7
310		540			67				7				7
90		360			83				8				7
30		120			20				8				8
60		150			24				8				9
160		720			88				11				1
430		320			12				7				6
320		310			15				6				7
210		660			88				7				7
320		390			15				6				7
70		210			13				8				7
100		270			22				8				7
450		50			25				16				8
320		410			15				6				7
230		570			9				7				7
670		610			20				4				8
360		320			14				7				6
30		170			63				8				9
300		100			29				15				8
291		770			30				10				12
450		240			11				16				7
30		330			65				8				8
110		200			13				8				7
711		291			7				5				10
390		731			30				7				9
40		520			27				8				7
360		240			9				7				7
291		270			13				10				7
100		110			14				8				8
821		240			24				10				7
340		220			9				7				7
801		460			29				9				17
70		530			24				8				7
80		370			26				8				7
50		561			73				8				7
100		430			22				8				7
130		130			10				8				8
240		370			11				7				7
100		801			60				8				9
320		290			65				6				10
150		420			18				9				7
801		711			12				9				7
440		291			85				9				10
771		440			28				11				9
310		880			45				7				9
561		170			81				7				9
200		200			10				7				7
600		240			15				7				7
140		160			12				8				11
80		350			26				8				7
510		440			14				8				9
120		170			14				8				9
60		70			96				8				8
350		130			27				7				8
751		811			75				14				9
110		130			12				8				8
610		801			91				8				9
30		420			33				8				7
110		260			21				8				7
230		190			9				7				8
880		230			18				9				7
130		180			12				8				8
771		420			26				11				7
70		450			27				8				16
720		60			68				1				8
210		170			14				7				9
360		240			73				7				7
440		350			93				9				7
880		100			35				9				8
320		560			11				6				7
911		660			30				10				7
100		721			26				8				2
360		320			14				7				6
160		360			15				11				7
630		260			14				9				7
721		90			46				2				8
510		420			85				8				7
731		20			68				9				8
220		100			18				7				8
150		520			19				9				7
360		40			26				7				8
470		320			11				13				6
200		660			16				7				7
640		220			13				9				7
220		751			25				7				14
650		390			17				9				7
160		280			18				11				6
40		370			32				8				7
530		430			14				7				7
50		70			15				8				8
320		291			14				6				10
400		470			62				7				13
310		320			15				7				6
370		230			10				7				7
440		330			12				9				8
190		360			76				8				7
801		150			30				9				9
240		791			32				7				9
400		50			78				7				8
751		330			15				14				8
240		770			28				7				12
340		90			28				7				8
60		150			24				8				9
210		210			11				7				7
360		90			75				7				8
470		360			11				13				7
470		200			11				13				7
60		60			17				8				8
610		160			19				8				11
30		120			20				8				8
140		350			17				8				7
220		470			13				7				13
330		470			14				8				13
630		771			26				9				11
320		721			27				6				2
811		330			24				9				8
880		340			22				9				7
520		100			24				7				8
721		480			23				2				9
130		640			69				8				9
370		420			13				7				7
270		190			11				7				8
160		370			64				11				7
680		190			17				5				8
530		360			11				7				7
310		230			83				7				7
90		400			24				8				7
650		720			18				9				1
630		220			14				9				7
680		190			17				5				8
660		240			10				7				7
200		620			9				7				8
330		300			15				8				15
270		330			69				7				8
80		220			14				8				7
210		200			9				7				7
770		540			60				12				7
200		811			76				7				9
320		660			13				6				7
190		350			12				8				7
580		270			97				7				7
150		90			91				9				8
690		731			20				5				9
600		690			14				7				5
770		300			97				12				15
100		230			17				8				7
330		350			15				8				7
80		150			20				8				9
120		260			97				8				7
200		580			73				7				7
350		420			14				7				7
230		430			14				7				7
220		520			13				7				7
100		110			71				8				8
510		240			62				8				7
770		360			20				12				7
220		180			11				7				8
770		350			72				12				7
390		160			21				7				11
630		340			16				9				7
811		561			19				9				7
320		291			14				6				10
510		690			7				8				5
721		220			13				2				7
170		600			11				9				7
771		320			19				11				6
40		120			19				8				8
610		880			1				8				9
340		680			18				7				5
220		30			16				7				8
80		120			14				8				8
290		801			36				10				9
190		690			62				8				5
680		340			6				7				7
170		720			99				9				1
200		120			16				7				8
350		230			9				7				7
150		370			16				9				7
340		140			27				7				8
240		100			21				7				8
570		220			86				7				7
310		200			10				7				7
801		340			23				9				7
310		370			15				7				7
300		230			9				15				7
320		170			19				6				9
40		160			28				8				11
580		80			23				7				8
620		470			13				8				13
680		30			36				6				8
660		230			11				7				7
190		130			15				8				8
450		470			73				16				13
150		20			85				9				8
821		300			25				10				15
570		210			13				7				7
180		270			16				8				7
410		300			12				7				15
170		90			14				9				8
731		120			44				9				8
170		340			14				9				7
320		660			93				6				7
130		680			25				8				5
360		160			22				7				11
310		200			69				7				7
130		650			22				8				9
170		801			32				9				9
90		300			24				8				15
270		410			14				7				7
470		200			11				13				7
220		220			11				7				7
160		620			60				11				8
330		150			26				8				9
30		70			12				8				8
170		370			14				9				7
240		580			8				7				7
180		160			13				8				11
230		170			16				7				9
300		560			10				15				7
310		570			11				7				7
170		640			15				9				9
650		570			22				9				7
330		821			43				8				10
220		40			15				7				8
230		30			62				7				8
30		190			20				8				8
911		210			17				10				7
650		770			25				9				12
600		470			12				7				13
170		190			11				9				8
60		821			34				8				10
360		270			11				7				7
210		340			94				7				7
40		160			28				8				11
90		20			20				8				8
200		40			65				7				8
670		150			29				4				9
220		660			14				7				7
340		630			12				7				9
20		510			29				8				8
340		170			18				7				9
330		620			11				8				8
570		80			24				7				8
180		240			17				8				7
370		190			11				7				8
200		340			11				7				7
600		720			74				7				1
310		310			15				7				7
180		120			97				8				8
470		220			11				13				7
30		570			26				8				7
330		220			9				8				7
350		50			27				7				8
90		440			23				8				9
110		420			21				8				7
660		190			15				7				8
310		510			11				7				8
230		240			12				7				7
720		711			17				1				5
340		220			9				7				7
680		340			6				7				7
160		390			16				11				7
350		200			10				7				7
510		731			17				8				9
670		90			35				4				8
100		60			20				8				8
200		640			12				7				9
400		370			12				7				7
520		270			82				7				7
630		660			12				9				7
310		300			85				7				15
80		80			17				8				8
150		510			74				9				8
821		801			63				10				9
260		70			80				7				8
330		200			10				8				7
771		90			45				11				8
420		310			65				7				7
360		870			38				7				9
230		440			14				7				9
620		280			15				8				6
330		190			12				8				8
150		291			18				9				10
300		821			41				15				10
711		210			14				7				7
360		690			72				7				7
120		120			12				8				8
340		821			91				7				10
60		20			18				8				8
180		50			17				8				8
200		280			14				7				6
520		220			74				7				7
190		240			16				8				7
801		670			10				9				4
210		30			83				7				8
670		160			24				4				11
670		430			20				4				7
30		340			29				8				7
911		180			18				10				8
100		40			74				8				8
791		600			13				9				7
70		340			27				8				7
70		510			25				8				8
60		150			24				8				9
811		320			24				9				6
100		561			63				8				7
300		200			10				15				7
350		530			10				7				7
340		880			40				7				9
320		70			28				6				8
210		660			15				7				7
791		480			90				9				9
770		711			16				12				6
180		630			68				8				9
290		751			28				10				14
160		300			17				11				15
320		751			31				6				14
620		210			14				8				7
240		330			11				7				8
390		610			14				7				8
450		690			13				16				7
320		310			15				6				7
731		30			49				9				8
180		110			81				8				8
821		300			25				10				15
400		180			13				7				8
320		30			23				6				8
210		350			94				7				7
120		300			21				8				15
230		370			86				7				7
170		560			14				9				7
771		100			44				11				8
230		370			72				7				7
480		120			26				9				8
210		350			11				7				7
90		360			24				8				7
350		40			82				7				8
410		240			11				7				7
90		530			22				8				7
561		240			83				7				7
340		50			88				7				8
650		170			17				9				9
770		350			19				12				7
50		70			15				8				8
80		120			85				8				8
340		811			42				7				9
230		180			12				7				8
70		300			79				8				15
530		310			12				7				7
690		540			29				5				7
660		360			14				7				7
40		440			32				8				9
400		130			26				7				8
360		40			26				7				8
540		100			25				7				8
110		340			21				8				7
420		630			63				7				9
100		340			23				8				7
280		410			15				6				7
751		140			37				14				8
200		791			31				7				9
370		880			31				7				9
711		180			20				5				8
360		370			14				7				7
370		470			87				7				13
370		390			13				7				7
320		240			90				6				7
70		510			25				8				8
330		20			22				8				8
721		650			17				2				9
190		771			27				8				11
190		100			14				8				8
771		360			20				11				7
190		510			16				8				8
880		670			25				9				4
70		370			28				8				7
120		310			21				8				7
360		480			13				7				9
40		570			25				8				7
580		180			92				7				8
791		360			91				9				7
230		300			12				7				15
350		160			65				7				11
350		290			67				7				10
90		210			13				8				7
320		360			15				6				7
600		400			13				7				7
880		650			25				9				9
690		80			40				7				8
620		390			88				8				7
390		360			13				7				7
220		190			9				7				8
330		440			15				8				9
100		100			15				8				8
150		120			12				9				8
330		310			15				8				7
870		440			96				9				9
430		210			10				7				7
190		230			88				8				7
360		610			13				7				8
90		390			25				8				7
711		320			7				5				6
160		801			32				11				9
210		220			12				7				7
570		90			25				7				8
561		140			26				7				8
870		430			27				9				7
170		350			14				9				7
310		40			23				7				8
80		640			93				8				9
680		80			38				5				8
360		360			14				7				7
170		390			15				9				7
530		120			25				7				8
180		100			14				8				8
20		70			11				8				8
20		130			25				8				8
120		770			27				8				12
320		170			19				6				9
670		20			95				4				8
330		80			28				8				8
640		660			12				9				7
180		260			17				8				7
210		350			11				7				7
510		440			62				8				9
190		80			66				8				8
200		210			12				7				7
430		350			12				7				7
20		340			30				8				7
200		160			71				7				11
350		510			11				7				8
230		210			94				7				7
230		370			11				7				7
180		731			24				8				9
60		510			26				8				8
440		480			14				9				9
40		310			25				8				7
520		100			24				7				8
200		160			71				7				11
60		130			19				8				8
140		210			15				8				7
510		160			19				8				11
811		130			35				9				8
90		520			23				8				7
731		260			11				9				7
610		610			12				8				8
880		20			62				9				8
370		190			11				7				8
90		770			28				8				12
570		560			9				7				7
580		330			66				7				8
320		20			21				6				8
610		320			16				8				6
640		670			80				9				4
350		170			18				7				9
360		360			14				7				7
240		470			13				7				13
360		210			10				7				7
360		290			13				7				10
190		170			13				8				9
20		360			33				8				7
870		751			90				9				14
300		30			21				15				8
210		330			11				7				8
721		280			9				2				6
680		870			0				6				9
360		771			37				7				11
310		130			29				7				8
160		50			19				11				8
870		240			20				9				7
320		480			13				6				9
870		160			21				9				11
220		580			8				7				7
220		320			11				7				6
310		720			25				7				1
160		530			18				11				7
370		140			26				7				8
340		230			9				7				7
300		330			15				15				8
300		770			31				15				12
360		440			14				7				9
190		310			13				8				7
200		811			35				7				9
230		420			14				7				7
50		801			73				8				9
420		290			11				7				10
480		291			77				9				10
520		210			10				7				7
20		180			25				8				8
340		721			28				7				2
20		30			16				8				8
310		320			15				7				6
690		90			40				6				8
400		90			26				7				8
180		190			11				8				8
70		870			48				8				9
721		350			11				2				7
160		160			12				11				11
360		580			13				7				7
330		340			15				8				7
430		240			90				7				7
480		210			11				9				7
350		220			10				7				7
290		370			14				10				7
70		340			27				8				7
660		240			94				7				7
270		160			25				7				11
170		90			14				9				8
150		771			27				9				11
180		450			16				8				16
160		70			60				11				8
130		291			85				8				10
140		330			17				8				8
350		230			9				7				7
771		20			69				11				8
911		320			21				10				6
270		200			65				7				7
220		330			89				7				8
660		770			73				7				12
870		640			23				9				9
580		561			9				7				7
811		270			24				9				7
430		180			13				7				8
130		291			21				8				10
340		821			44				7				10
450		370			11				16				7
30		260			92				8				7
300		811			39				15				9
470		711			12				13				5
180		330			13				8				8
310		751			30				7				14
630		340			16				9				7
650		260			11				9				7
480		130			25				9				8
530		220			10				7				7
620		160			19				8				11
370		811			41				7				9
520		220			10				7				7
310		330			15				7				8
320		350			15				6				7
50		130			21				8				8
230		360			70				7				7
310		180			15				7				8
751		630			16				14				9
130		30			21				8				8
340		320			15				7				6
520		50			23				7				8
230		240			99				7				7
430		200			11				7				7
530		310			12				7				7
580		240			69				7				7
360		240			9				7				7
260		280			74				7				6
30		530			27				8				7
610		50			19				8				8
370		770			91				7				12
360		180			13				7				8
310		450			15				7				16
350		190			74				7				8
870		100			34				9				8
560		120			27				7				8
140		100			15				8				8
340		561			11				7				7
80		320			25				8				6
220		240			13				7				7
560		270			11				7				7
770		80			47				12				8
751		90			71				14				8
911		370			24				10				7
430		630			14				7				9
350		670			16				7				4
150		801			32				9				9
310		180			15				7				8
340		160			23				7				11
120		310			21				8				7
300		600			65				15				7
660		210			13				7				7
310		100			29				7				8
190		310			95				8				7
650		170			17				9				9
170		360			14				9				7
300		660			12				15				7
340		310			15				7				7
320		230			9				6				7
230		450			62				7				16
240		240			11				7				7
120		480			22				8				9
310		80			28				7				8
291		470			14				10				13
160		190			11				11				8
470		300			12				13				15
